file_name;instruction;category;data_type;bbox;pred_x;pred_y;hit;raw_response;prompt_tokens;completion_tokens;total_tokens;steps
pc_b113f651-ec99-4a84-8c15-ff0fc1aee615.png;choose the 1), 2), 3) …;desktop;text;(725, 114, 805, 222);650;250;FALSE;"The element corresponding to the instruction ""choose the 1), 2), 3) …"" is located at approximately (650, 250).";4826;35;4861;1
pc_b113f651-ec99-4a84-8c15-ff0fc1aee615.png;bullets and numbering settings;desktop;text;(547, 337, 958, 375);650;400;FALSE;"The element corresponding to the instruction ""bullets and numbering settings"" is located at approximately (650, 400).";4819;28;4847;1
pc_c243b681-99cd-4726-8710-51ff1c024208.png;add a new slide;desktop;text;(112, 560, 282, 603);25;175;FALSE;"The element corresponding to the instruction ""add a new slide"" is located at approximately (25, 175).";3490;26;3516;1
pc_38236247-66f3-4ad3-aeb0-bc4783335a46.png;sign up for free;desktop;text;(339, 775, 661, 819);;;FALSE;"The element corresponding to the instruction ""sign up for free"" is located at approximately (470, 1110).";2110;28;2138;1
pc_38236247-66f3-4ad3-aeb0-bc4783335a46.png;sign in;desktop;text;(339, 837, 666, 880);;;FALSE;"The element corresponding to the instruction ""sign in"" is located at approximately (550, 1200).";2108;26;2134;1
pc_18a939a5-8f77-4519-9c7a-d62b11e7b878.png;input the email address;desktop;icon;(159, 181, 832, 241);250;300;FALSE;"The element corresponding to the instruction ""input the email address"" is located at approximately (250, 300).";2160;27;2187;1
pc_ac718327-53b2-49c1-8707-d12220913fc1.png;run the code;desktop;icon;(634, 36, 658, 67);750;80;FALSE;"The ""run the code"" button is located at approximately (750, 80).";4733;21;4754;1
pc_ac718327-53b2-49c1-8707-d12220913fc1.png;debug;desktop;icon;(657, 35, 682, 71);;;FALSE;"The instruction ""debug"" is not present in the provided image. The image shows a Python script with environment variable settings for various URLs. If you have a specific question or need help with something else related to the image, please let me know!";4731;50;4781;1
pc_45480159-6b1b-4528-9109-dab1905c62b7.png;check file colors;desktop;text;(289, 250, 391, 285);580;370;FALSE;"The element corresponding to the instruction ""check file colors"" is located at approximately (580, 370).";3259;26;3285;1
pc_45480159-6b1b-4528-9109-dab1905c62b7.png;ok;desktop;text;(901, 953, 986, 989);850;200;FALSE;"The ""OK"" button is located at approximately (850, 200).";3257;20;3277;1
pc_7656e3c5-00b1-4be7-9103-9890b837342f.png;check python interpreter;desktop;text;(0, 303, 259, 337);200;450;FALSE;"The element corresponding to ""check python interpreter"" is located at approximately (200, 450).";3259;24;3283;1
pc_7656e3c5-00b1-4be7-9103-9890b837342f.png;view plugins;desktop;text;(0, 201, 259, 234);50;290;FALSE;"The element corresponding to the instruction ""view plugins"" is located at approximately (50, 290).";3258;24;3282;1
pc_8c77197f-8be9-485a-bf32-989a8a66fbae.png;select python interpreter;desktop;icon;(415, 113, 946, 149);350;200;FALSE;"The coordinates for the ""select python interpreter"" element are approximately (350, 200).";3259;23;3282;1
pc_8c77197f-8be9-485a-bf32-989a8a66fbae.png;add a new package;desktop;icon;(282, 183, 310, 219);350;270;FALSE;"The location of the element corresponding to the instruction ""add a new package"" can be found at approximately (350, 270).";3260;31;3291;1
pc_155db9b3-fe88-41cb-81d1-d51f37ba5970.png;cancel showing plots in tool windows;desktop;text;(288, 99, 510, 148);540;160;FALSE;"The element corresponding to the instruction ""cancel showing plots in tool windows"" is the checkbox next to ""Show plots in tool window"". The coordinates for this checkbox are approximately (540, 160).";3262;44;3306;1
pc_155db9b3-fe88-41cb-81d1-d51f37ba5970.png;cancel settings;desktop;text;(714, 951, 795, 986);;;FALSE;"The element corresponding to the instruction ""cancel settings"" is located at approximately (320, 1350).";3258;26;3284;1
pc_668258b4-f214-4a57-a500-d03aa94b0e65.png;pause the debugger;desktop;icon;(17, 635, 43, 665);250;300;FALSE;"The ""pause the debugger"" button is located at approximately (250, 300).";4733;22;4755;1
pc_668258b4-f214-4a57-a500-d03aa94b0e65.png;stop the debugger;desktop;icon;(17, 671, 43, 702);250;300;FALSE;"The ""stop the debugger"" button is located at approximately (250, 300).";4733;22;4755;1
pc_668258b4-f214-4a57-a500-d03aa94b0e65.png;minimize the debug panel;desktop;icon;(956, 490, 985, 525);250;300;FALSE;"The location of the element corresponding to the instruction ""minimize the debug panel"" can be found near the bottom left corner of the image, specifically around the coordinates (250, 300). This is where the minimize button for the debug panel is typically located in many IDEs.";4735;61;4796;1
pc_f656ce46-13af-4cd1-9126-f3c45a4e696c.png;select the gzip file format;desktop;text;(65, 734, 938, 777);250;600;FALSE;"The element corresponding to the ""Gzip File"" format is located at approximately (250, 600).";1308;26;1334;1
pc_de69c5ff-2e8a-4b48-b7c0-629da006b982.png;adjust the brightness;desktop;icon;(46, 155, 944, 200);350;220;FALSE;"The element corresponding to the instruction ""adjust the brightness"" is located at approximately (350, 220).";869;26;895;1
pc_de69c5ff-2e8a-4b48-b7c0-629da006b982.png;set mirror display;desktop;text;(4, 610, 994, 650);250;790;FALSE;"The element corresponding to the instruction ""set mirror display"" is located at approximately (250, 790).";869;26;895;1
pc_e9abfe29-8665-47e1-ba30-f79a0089278a.png;hide menu icon;desktop;text;(324, 182, 496, 232);320;210;FALSE;"The element corresponding to the instruction ""hide menu icon"" is located at approximately (320, 210).";1983;26;2009;1
pc_e9abfe29-8665-47e1-ba30-f79a0089278a.png;switch to display;desktop;text;(469, 53, 544, 144);650;80;FALSE;"The element corresponding to the instruction ""switch to display"" is located at approximately (650, 80).";1983;25;2008;1
pc_ec085abc-591d-4dcc-830c-defddc958f47.png;buy betterdisplay pro;desktop;text;(240, 832, 488, 897);450;600;FALSE;"The element corresponding to the instruction ""Buy BetterDisplay Pro"" is located at approximately (450, 600).";1308;27;1335;1
pc_c69e46cd-d2a9-4dbf-8d0a-4532b750a691.png;start record;desktop;icon;(118, 897, 195, 986);;;FALSE;"The element corresponding to the instruction ""start record"" is the red circular button located at the bottom center of the image. The coordinates for this button are approximately (230, 1150).";2578;43;2621;1
pc_141ec1f5-ccf8-42f0-8b0b-8aba284ce81a.png;search in activity monitor;desktop;icon;(934, 13, 993, 73);945;48;TRUE;"The element corresponding to the instruction ""search in activity monitor"" is located at approximately (945, 48).";2498;26;2524;1
pc_141ec1f5-ccf8-42f0-8b0b-8aba284ce81a.png;check the google chrome app;desktop;icon;(1, 278, 999, 318);250;300;TRUE;The element corresponding to the Google Chrome app is located at approximately (250, 300).;2499;23;2522;1
pc_857c0a8b-5f0f-4d6a-966f-789b594622c9.png;terminate this process;desktop;icon;(376, 14, 429, 66);;;FALSE;"The image you provided is a screenshot of the Activity Monitor on a Mac, showing various processes and their CPU usage. There is no visible element in the image that corresponds to an instruction to ""terminate this process."" The Activity Monitor does not have a direct option to terminate a process from its interface; instead, you would need to right-click or control-click on the process name and select ""Force Quit"" from the context menu.

If you were to provide the coordinates for such an action, it would be impossible since there is no such element in the image. However, if you were to simulate the action, you would typically click on the process name and then choose ""Force Quit"" from the context menu, which is not shown in the image.";2497;150;2647;1
pc_857c0a8b-5f0f-4d6a-966f-789b594622c9.png;detail information;desktop;icon;(433, 13, 480, 68);;;FALSE;"The ""detail information"" section is located at the bottom of the Activity Monitor window. The coordinates for this section can be approximated as follows:

- Top-left corner: (x=160, y=1080)
- Bottom-right corner: (x=450, y=1230)

This area provides detailed system statistics such as CPU load, threads, and processes.";2496;84;2580;1
pc_dc199113-7c34-4cc2-85cb-e9b552b87b05.png;add a shortcut;desktop;icon;(618, 14, 660, 64);895;42;FALSE;"The element corresponding to the instruction ""add a shortcut"" is located at approximately (895, 42).";2950;25;2975;1
pc_dc199113-7c34-4cc2-85cb-e9b552b87b05.png;open gallery;desktop;text;(1, 72, 272, 119);50;120;FALSE;"The element corresponding to the instruction ""open gallery"" is located at approximately (50, 120).";2949;24;2973;1
pc_2c2b6cbd-39cf-4bd2-80aa-d953890c21e5.png;switch to apps;desktop;text;(842, 147, 987, 178);850;230;FALSE;"The element corresponding to the instruction ""switch to apps"" is located at approximately (850, 230).";3209;26;3235;1
pc_2c2b6cbd-39cf-4bd2-80aa-d953890c21e5.png;add a send message action;desktop;text;(706, 451, 983, 493);850;660;FALSE;"The element corresponding to the instruction ""add a send message action"" is located at approximately (850, 660).";3211;28;3239;1
pc_64c386c3-9d87-4c91-b712-c1d9ab9216ae.png;run the shortcut;desktop;icon;(645, 11, 682, 62);850;200;FALSE;"The ""run the shortcut"" element is typically represented by a play button or an arrow icon. In the provided image, there is a play button located at approximately (850, 200).";3209;43;3252;1
pc_64c386c3-9d87-4c91-b712-c1d9ab9216ae.png;share the shortcut;desktop;icon;(585, 9, 630, 66);;;FALSE;"The element corresponding to the instruction ""share the shortcut"" is not visible in the provided image. The image shows the ""Send Message"" action in Shortcuts on macOS, but there is no option for sharing the shortcut directly from this screen. If you need assistance with sharing shortcuts, please provide more details or clarify your request.";3209;66;3275;1
pc_b313a50d-ac5e-4189-beb9-3f5ceb67e536.png;open paper named flamingo;desktop;text;(329, 132, 468, 394);450;200;TRUE;"The coordinates for the ""Flamingo"" paper are approximately (450, 200).";1897;23;1920;1
pc_b313a50d-ac5e-4189-beb9-3f5ceb67e536.png;saerch in files;desktop;icon;(936, 15, 988, 88);900;50;FALSE;"The element corresponding to the instruction ""search in files"" is located at approximately (900, 50).";1897;25;1922;1
pc_97ce9c11-f20b-4294-982a-f01241c81576.png;enlarge the font;desktop;icon;(541, 15, 586, 68);675;48;FALSE;"The element corresponding to the instruction ""enlarge the font"" is located at approximately (675, 48).";2216;26;2242;1
pc_97ce9c11-f20b-4294-982a-f01241c81576.png;search in dictionary;desktop;text;(606, 15, 985, 68);830;45;TRUE;"The element corresponding to the instruction ""search in dictionary"" is located at approximately (830, 45).";2215;25;2240;1
mobile_1ca5b944-293a-46a1-af95-eb35bc8a0b2a.png;check the weather;mobile;icon;(94, 48, 349, 409);250;200;TRUE;The element corresponding to checking the weather is located at approximately (250, 200).;5015;22;5037;1
mobile_1ca5b944-293a-46a1-af95-eb35bc8a0b2a.png;view world clock;mobile;icon;(372, 46, 626, 210);750;200;FALSE;"The element corresponding to the instruction ""view world clock"" is located at approximately (750, 200).";5015;26;5041;1
mobile_1ca5b944-293a-46a1-af95-eb35bc8a0b2a.png;open facetime app;mobile;text;(262, 493, 318, 591);650;800;FALSE;The Facetime app icon is located at approximately (650, 800).;5016;20;5036;1
mobile_1ca5b944-293a-46a1-af95-eb35bc8a0b2a.png;open the camera;mobile;text;(820, 491, 871, 593);;;FALSE;"The element corresponding to ""open the camera"" is located at approximately (2000, 850).";5015;25;5040;1
mobile_6949b916-64c8-431f-8842-a29a9a557641.png;menu;mobile;icon;(17, 39, 51, 79);75;93;FALSE;"The element corresponding to the instruction ""menu"" is located at approximately (75, 93).";5013;22;5035;1
mobile_6949b916-64c8-431f-8842-a29a9a557641.png;select source language;mobile;icon;(456, 48, 495, 118);500;100;FALSE;"The element corresponding to the instruction ""select source language"" is located at approximately (500, 100).";5015;26;5041;1
mobile_6949b916-64c8-431f-8842-a29a9a557641.png;close the translation;mobile;icon;(734, 140, 775, 201);;;FALSE;"The element corresponding to the instruction ""close the translation"" is located at approximately (1765, 280).";5015;27;5042;1
mobile_702eab66-81f1-4aac-a252-37b5f7c3ae68.png;translate;mobile;icon;(712, 858, 756, 921);;;FALSE;"The element corresponding to the instruction ""translate"" is not visible in the provided image. The image shows a translation interface with language options and a text box displaying ""Hello, world,"" but there is no visible button or icon labeled ""translate."" Therefore, it's not possible to provide coordinates for this element based on the given image.";5013;67;5080;1
mobile_a1366f87-f1f1-402c-911a-d239eb60eac8.png;add a new file;mobile;icon;(12, 223, 43, 270);45;398;FALSE;"The element corresponding to the instruction ""add a new file"" is located at approximately (45, 398).";5016;26;5042;1
mobile_a1366f87-f1f1-402c-911a-d239eb60eac8.png;search bar;mobile;text;(350, 44, 709, 91);825;100;FALSE;The search bar is located at approximately (825, 100).;5014;18;5032;1
mobile_a1366f87-f1f1-402c-911a-d239eb60eac8.png;settings;mobile;icon;(10, 919, 44, 966);;;FALSE;"The element corresponding to the instruction ""settings"" is located at approximately (45, 1560).";5013;24;5037;1
mobile_a1366f87-f1f1-402c-911a-d239eb60eac8.png;check shared files;mobile;text;(132, 121, 187, 199);360;250;FALSE;"The element corresponding to ""check shared files"" is located at approximately (360, 250).";5015;24;5039;1
mobile_c71efbd9-cd10-4564-949e-50b3b034328a.png;add an event;mobile;icon;(144, 43, 175, 85);350;80;FALSE;"The element corresponding to the instruction ""add an event"" is typically represented by a plus sign (+) or a button that allows users to add new events. In the image provided, this element is located at the top left corner of the calendar interface. The coordinates for this element can be approximately (350, 80).";5015;68;5083;1
mobile_c71efbd9-cd10-4564-949e-50b3b034328a.png;search event;mobile;text;(794, 37, 986, 86);;;FALSE;"The element corresponding to the instruction ""search event"" is located at approximately (2050, 90).";5014;25;5039;1
mobile_c71efbd9-cd10-4564-949e-50b3b034328a.png;view as year;mobile;text;(562, 41, 629, 83);380;95;FALSE;"The element corresponding to ""view as year"" is located at approximately (380, 95).";5015;23;5038;1
mobile_c71efbd9-cd10-4564-949e-50b3b034328a.png;the fifth;mobile;text;(286, 385, 429, 556);5;600;FALSE;"The element corresponding to the instruction ""the fifth"" is located at the position of December 5th on the calendar. The coordinates for this element can be approximated as follows:

- X-coordinate: Around 600 (this is an estimate based on the visual layout)
- Y-coordinate: Around 300 (this is an estimate based on the visual layout)

Please note that these coordinates are approximate and may vary slightly depending on the exact design and resolution of the calendar app.";5014;100;5114;1
mobile_1c1d54b4-5ac1-40cd-9dc6-21a8d3c97d6e.png;locked rotation;mobile;icon;(711, 266, 770, 349);850;450;FALSE;"The element corresponding to ""locked rotation"" is located at approximately (850, 450).";5014;23;5037;1
mobile_1c1d54b4-5ac1-40cd-9dc6-21a8d3c97d6e.png;open do not disturb;mobile;text;(710, 357, 835, 444);850;600;FALSE;"The element corresponding to ""Do Not Disturb"" is located at approximately (850, 600).";5016;25;5041;1
mobile_1c1d54b4-5ac1-40cd-9dc6-21a8d3c97d6e.png;adjust the voice;mobile;icon;(904, 268, 964, 442);;;FALSE;"The element corresponding to ""adjust the voice"" is not visible in the provided image. The image shows the Control Center with various settings and controls, but there is no specific icon or button for adjusting the voice volume. If you need assistance with adjusting the voice volume, please provide more details or clarify your request.";5015;63;5078;1
mobile_1c1d54b4-5ac1-40cd-9dc6-21a8d3c97d6e.png;timer;mobile;icon;(778, 638, 833, 720);850;750;FALSE;"The element corresponding to the instruction ""timer"" is located at approximately (850, 750).";5013;24;5037;1
mobile_0570bb62-77b0-4d1d-90f4-5e322c2bca17.png;handwrite mode;mobile;icon;(856, 34, 892, 84);;;FALSE;The element corresponding to 'handwrite mode' is located at approximately (2250, 70).;5015;24;5039;1
mobile_0570bb62-77b0-4d1d-90f4-5e322c2bca17.png;take a photo;mobile;icon;(557, 41, 595, 83);340;250;FALSE;"The element corresponding to the instruction ""take a photo"" is located at approximately (340, 250).";5015;26;5041;1
mobile_4b1df148-c6ac-452a-b55d-f8e6c6dee059.png;open result file;mobile;text;(326, 185, 408, 353);450;300;FALSE;"The coordinates for the ""result"" file are approximately (450, 300).";5015;21;5036;1
mobile_4b1df148-c6ac-452a-b55d-f8e6c6dee059.png;icloud drive;mobile;text;(1, 329, 268, 381);50;580;FALSE;"The location of the element corresponding to ""iCloud Drive"" is approximately at (50, 580).";5015;25;5040;1
mobile_4b1df148-c6ac-452a-b55d-f8e6c6dee059.png;downloads;mobile;text;(3, 612, 267, 664);;;FALSE;"The element corresponding to ""Downloads"" is located at approximately (120, 1050).";5013;23;5036;1
mobile_4b1df148-c6ac-452a-b55d-f8e6c6dee059.png;add a new file;mobile;icon;(622, 35, 658, 86);580;100;FALSE;"The location of the element corresponding to the instruction ""add a new file"" is at approximately (580, 100).";5016;29;5045;1
mobile_a8181231-d30c-4051-9ff2-16808694adbf.png;search;mobile;icon;(76, 41, 109, 81);200;80;FALSE;"The element corresponding to the instruction ""search"" is located at approximately (200, 80).";5013;23;5036;1
mobile_a8181231-d30c-4051-9ff2-16808694adbf.png;add a new page;mobile;icon;(889, 35, 921, 82);;;FALSE;"The element corresponding to the instruction ""add a new page"" is located at approximately (2130, 90).";5016;27;5043;1
mobile_a8181231-d30c-4051-9ff2-16808694adbf.png;more information;mobile;icon;(964, 35, 996, 82);650;100;FALSE;"The element corresponding to ""more information"" is typically represented by a menu or settings icon, which is usually located at the top right corner of the screen. In this image, it is represented by the three vertical dots icon.

The coordinates for the three vertical dots icon are approximately:
- x: 650
- y: 100

These coordinates are approximate and may vary slightly depending on the specific design of the application.";5014;90;5104;1
mobile_5313a7b6-4c3a-442f-a5d3-6d53fc8d3ad9.png;search bar;mobile;text;(348, 41, 708, 97);850;100;FALSE;The search bar is located at approximately (850, 100).;5014;18;5032;1
mobile_5313a7b6-4c3a-442f-a5d3-6d53fc8d3ad9.png;check the pinned files;mobile;text;(258, 121, 314, 198);675;240;FALSE;"The element corresponding to ""Pinned"" is located at approximately (675, 240).";5016;23;5039;1
mobile_5313a7b6-4c3a-442f-a5d3-6d53fc8d3ad9.png;sign in;mobile;text;(937, 891, 993, 948);;;FALSE;"The ""Sign in"" button is located at approximately (2250, 1500).";5014;23;5037;1
mobile_1a514eae-4ee0-4780-a059-c47715828e3b.png;flight mode;mobile;icon;(117, 172, 264, 240);200;500;FALSE;The element corresponding to 'flight mode' is located at approximately (200, 500).;3838;23;3861;1
mobile_1a514eae-4ee0-4780-a059-c47715828e3b.png;calculator;mobile;icon;(515, 561, 703, 645);;;FALSE;The element corresponding to the instruction 'calculator' is located at approximately (695, 1540).;3837;25;3862;1
mobile_1a514eae-4ee0-4780-a059-c47715828e3b.png;screen recorder;mobile;icon;(518, 663, 703, 748);;;FALSE;"The element corresponding to the instruction ""screen recorder"" is not visible in the provided image. The image shows the Control Center with various controls such as Wi-Fi, Bluetooth, Focus mode, flashlight, timer, calculator, camera, QR code scanner, battery status, and a microphone icon for voice control. There is no screen recorder icon present in this image.";3838;72;3910;1
mobile_1a514eae-4ee0-4780-a059-c47715828e3b.png;focus mode;mobile;text;(73, 458, 482, 546);150;600;FALSE;The element corresponding to 'focus mode' is located at approximately (150, 600).;3838;23;3861;1
mobile_93dec21b-d612-41df-9f76-933ceadaba66.png;photos app;mobile;text;(534, 90, 696, 186);650;250;FALSE;The photos app icon is located at approximately (650, 250).;3838;19;3857;1
mobile_93dec21b-d612-41df-9f76-933ceadaba66.png;clock;mobile;text;(301, 204, 468, 301);400;500;FALSE;"The element corresponding to the instruction ""clock"" is located at approximately (400, 500).";3837;24;3861;1
mobile_93dec21b-d612-41df-9f76-933ceadaba66.png;app store;mobile;text;(301, 438, 468, 535);;;FALSE;The app store icon is located at approximately (120, 1200).;3838;20;3858;1
mobile_93dec21b-d612-41df-9f76-933ceadaba66.png;iphone settings;mobile;text;(766, 553, 926, 651);850;650;TRUE;"The ""Settings"" app icon is located at approximately (850, 650).";3838;21;3859;1
mobile_3925834b-893d-4cdf-b9cf-a602466175f3.png;check the new ios 17.2.1;mobile;text;(35, 354, 962, 410);120;950;FALSE;"The element corresponding to the instruction ""check the new iOS 17.2.1"" is located at approximately (120, 950).";3847;34;3881;1
mobile_3925834b-893d-4cdf-b9cf-a602466175f3.png;check wlan settings;mobile;text;(42, 501, 958, 555);;;FALSE;"The element corresponding to the instruction ""check wlan settings"" is located at approximately (285, 1320).";3839;27;3866;1
mobile_3925834b-893d-4cdf-b9cf-a602466175f3.png;check bluetooth;mobile;text;(38, 554, 960, 606);250;600;TRUE;"The element corresponding to ""Bluetooth"" is located at approximately (250, 600).";3838;22;3860;1
mobile_3925834b-893d-4cdf-b9cf-a602466175f3.png;vpn settings;mobile;text;(40, 709, 960, 761);150;800;FALSE;"The element corresponding to the ""VPN"" setting is located at approximately (150, 800).";3838;24;3862;1
mobile_9b66c296-5f43-4312-b933-4dfabf00247c.png;view icloud;mobile;text;(40, 570, 958, 623);;;FALSE;"The element corresponding to ""iCloud"" is located at approximately (250, 1470).";3839;24;3863;1
mobile_9b66c296-5f43-4312-b933-4dfabf00247c.png;back to settings;mobile;text;(3, 61, 252, 102);25;187;FALSE;"The element corresponding to the instruction ""back to settings"" is located at approximately (25, 187).";3839;25;3864;1
mobile_9b66c296-5f43-4312-b933-4dfabf00247c.png;view password & security details;mobile;text;(38, 372, 960, 425);120;850;FALSE;"The element corresponding to the instruction ""view password & security details"" is located at approximately (120, 850).";3841;28;3869;1
mobile_5c9fb5f1-7d84-4283-8ba4-7821a9545c95.png;open the wlan;mobile;icon;(782, 157, 922, 196);;;FALSE;"The element corresponding to the instruction ""open the wlan"" is the toggle switch for WLAN. The coordinates for this element can be approximately determined by its position on the screen. However, since the exact coordinates are not provided and can vary slightly depending on the device's resolution and orientation, I will describe the general location:

- The toggle switch for WLAN is located near the top of the screen.
- It is positioned horizontally and is part of the main settings section.

For precise coordinates, you would need to use a tool like a screen capture and measurement tool that can provide pixel coordinates.";3839;117;3956;1
mobile_5c9fb5f1-7d84-4283-8ba4-7821a9545c95.png;edit;mobile;text;(868, 64, 971, 99);980;200;FALSE;"The element corresponding to the instruction ""edit"" is located at approximately (980, 200).";3837;24;3861;1
mobile_5c9fb5f1-7d84-4283-8ba4-7821a9545c95.png;choose the pjlab-guest;mobile;text;(38, 391, 960, 448);;;FALSE;"The element corresponding to ""PJLAB-Guest"" is located at approximately (280, 1050).";3842;26;3868;1
mobile_5c9fb5f1-7d84-4283-8ba4-7821a9545c95.png;view detail information about pjlab-office;mobile;icon;(849, 209, 927, 248);950;570;FALSE;"The element corresponding to the instruction ""view detail information about pjlab-office"" is located at approximately (950, 570).";3843;30;3873;1
mobile_70580ad8-f119-4db6-813b-81f950e0569e.png;choose the stack mode;mobile;text;(417, 198, 582, 335);570;620;FALSE;"The element corresponding to the instruction ""choose the stack mode"" is located at approximately (570, 620).";3840;27;3867;1
mobile_70580ad8-f119-4db6-813b-81f950e0569e.png;check scheduled summary;mobile;text;(40, 423, 958, 476);;;FALSE;"The element corresponding to ""Scheduled Summary"" is located at approximately (125, 1125).";3839;24;3863;1
mobile_70580ad8-f119-4db6-813b-81f950e0569e.png;announce notifications;mobile;text;(40, 647, 956, 697);120;650;TRUE;"The element corresponding to ""Announce Notifications"" is located at approximately (120, 650).";3838;24;3862;1
mobile_8e7e6de4-2eac-400c-b845-291fa80c5c7c.png;check airdrop setting;mobile;text;(42, 295, 960, 347);150;800;FALSE;"The element corresponding to the instruction ""check Airdrop setting"" is located at approximately (150, 800).";3841;28;3869;1
mobile_8e7e6de4-2eac-400c-b845-291fa80c5c7c.png;carplay;mobile;text;(40, 451, 960, 503);;;FALSE;"The element corresponding to ""CarPlay"" is located at approximately (125, 1175).";3838;24;3862;1
mobile_8e7e6de4-2eac-400c-b845-291fa80c5c7c.png;view iphone storage;mobile;text;(42, 598, 958, 648);;;FALSE;"The element corresponding to ""iPhone Storage"" is located at approximately (x=95, y=1560).";3839;26;3865;1
mobile_8e7e6de4-2eac-400c-b845-291fa80c5c7c.png;keyboard settings;mobile;text;(38, 794, 962, 846);;;FALSE;The element corresponding to 'Keyboard settings' is located at approximately (x=120, y=2050).;3838;27;3865;1
mobile_db81809e-7672-4329-8453-f622d97fa7ca.png;open allow siri when locked;mobile;icon;(780, 283, 921, 325);250;780;FALSE;"The element corresponding to ""Allow Siri When Locked"" is located at approximately (250, 780).";3842;25;3867;1
mobile_db81809e-7672-4329-8453-f622d97fa7ca.png;show suggestions;mobile;text;(38, 919, 958, 971);295;870;FALSE;"The element corresponding to the instruction ""Show Suggestions"" is located at approximately (295, 870).";3838;25;3863;1
mobile_db81809e-7672-4329-8453-f622d97fa7ca.png;view siri & dictation history;mobile;text;(42, 694, 958, 746);;;FALSE;"The element corresponding to ""view Siri & Dictation History"" is located at approximately (250, 1800).";3843;28;3871;1
mobile_e3249127-d727-4553-9a2a-db645f430d9b.png;battery health & charging;mobile;text;(40, 348, 958, 400);120;930;FALSE;"The element corresponding to ""Battery Health & Charging"" is located at approximately (120, 930).";3840;25;3865;1
mobile_e3249127-d727-4553-9a2a-db645f430d9b.png;last 10 days data;mobile;text;(493, 454, 917, 489);;;FALSE;"The element corresponding to the instruction ""last 10 days"" is located at approximately (745, 1200).";3842;29;3871;1
mobile_e3249127-d727-4553-9a2a-db645f430d9b.png;open low power mode;mobile;icon;(782, 208, 917, 246);260;570;FALSE;"The element corresponding to ""open low power mode"" is located at approximately (260, 570).";3840;25;3865;1
mobile_907cb7d2-9953-476e-b589-5526587c3913.png;take a photo;mobile;icon;(403, 818, 594, 905);546;827;TRUE;"The element corresponding to the instruction ""take a photo"" is located at approximately (546, 827).";3839;26;3865;1
mobile_907cb7d2-9953-476e-b589-5526587c3913.png;switch to 0.5x;mobile;text;(397, 697, 498, 740);;;FALSE;"The element corresponding to the instruction ""switch to 0.5x"" is located at approximately (490, 1780).";3843;31;3874;1
mobile_907cb7d2-9953-476e-b589-5526587c3913.png;invert the lens;mobile;icon;(825, 831, 949, 892);950;200;FALSE;"The element corresponding to ""invert the lens"" is typically represented by a circular icon with a cross or a similar symbol that indicates a flip or inversion function. In this image, it is located at approximately (950, 200).";3839;51;3890;1
mobile_907cb7d2-9953-476e-b589-5526587c3913.png;switch to portrait mode;mobile;text;(615, 766, 805, 809);;;FALSE;"The element corresponding to the instruction ""switch to portrait mode"" is located at approximately (795, 1980).";3840;28;3868;1
mobile_f1247381-fcf6-440f-8787-19bce69e28de.png;add an event;mobile;icon;(895, 68, 962, 95);;;FALSE;"The element corresponding to the instruction ""add an event"" is typically represented by a plus sign (+). In the image provided, this element is located at the top right corner of the calendar interface. The coordinates for this element can be approximately determined as follows:

- The x-coordinate is around 1050.
- The y-coordinate is around 200.

So, the coordinates for the ""add an event"" element are approximately (1050, 200).";3839;100;3939;1
mobile_f1247381-fcf6-440f-8787-19bce69e28de.png;back to 2023;mobile;text;(9, 65, 187, 97);45;195;FALSE;"The element corresponding to ""back to 2023"" is located at approximately (45, 195).";3843;27;3870;1
mobile_f1247381-fcf6-440f-8787-19bce69e28de.png;search;mobile;icon;(750, 66, 825, 98);890;200;FALSE;"The element corresponding to the instruction ""search"" is located at approximately (890, 200).";3837;24;3861;1
mobile_f1247381-fcf6-440f-8787-19bce69e28de.png;check inbox;mobile;text;(834, 915, 971, 953);;;FALSE;"The element corresponding to the instruction ""check inbox"" is located at approximately (980, 2350).";3838;26;3864;1
mobile_f1247381-fcf6-440f-8787-19bce69e28de.png;28;mobile;text;(586, 520, 678, 550);;;FALSE;"The element corresponding to the instruction ""28"" is located at approximately (695, 1340).";3838;26;3864;1
mobile_e9d69310-692c-4a78-8b8d-b961a5cfec70.png;cancel the event;mobile;text;(27, 83, 189, 118);75;240;FALSE;"The element corresponding to ""cancel the event"" is located at approximately (75, 240).";3839;23;3862;1
mobile_e9d69310-692c-4a78-8b8d-b961a5cfec70.png;adjust start date;mobile;icon;(399, 359, 728, 402);120;950;FALSE;"The element corresponding to ""Starts"" is located at approximately (120, 950). To adjust the start date, you would need to click on this element and then select the desired date from the calendar that appears.";3839;49;3888;1
mobile_e9d69310-692c-4a78-8b8d-b961a5cfec70.png;adjust end time;mobile;icon;(733, 411, 922, 455);;;FALSE;"The element corresponding to ""adjust end time"" is located at approximately (650, 1090).";3839;25;3864;1
mobile_e9d69310-692c-4a78-8b8d-b961a5cfec70.png;set the repeat mode;mobile;text;(42, 551, 958, 604);;;FALSE;"The element corresponding to ""set the repeat mode"" is located at approximately (150, 1450).";3840;26;3866;1
mobile_1f9b6434-df6c-4c95-b325-4f7a4d90d304.png;start a timer;mobile;text;(743, 464, 955, 562);;;FALSE;"The element corresponding to the instruction ""start a timer"" is located at approximately (850, 1250).";3839;27;3866;1
